page_title,domain,pagePath,pageviews
"Comptroller's Handbook: Commercial Real Estate Lending | OCC",www.occ.gov,/publications-and-resources/publications/comptrollers-handbook/files/commercial-real-estate-lending/index-commercial-real-estate-lending.html,475
"Crédito tributario por oportunidad de trabajo | Internal Revenue Service",www.irs.gov,/es/businesses/small-businesses-self-employed/work-opportunity-tax-credit,475
"Determination of compliance with operating foundation tests | Internal Revenue Service",www.irs.gov,/charities-non-profits/private-foundations/determination-of-compliance-with-operating-foundation-tests,475
"Dirty Dozen: Beware of abusive tax avoidance schemes | Internal Revenue Service",www.irs.gov,/newsroom/dirty-dozen-beware-of-abusive-tax-avoidance-schemes,475
"Examination and closing procedures Form 8697, Look-Back Interest | Internal Revenue Service",www.irs.gov,/businesses/examination-and-closing-procedures-form-8697-look-back-interest,475
"Guam Quarter | U.S. Mint",www.usmint.gov,/coins/coin-medal-programs/dc-and-us-territories/guam,475
"Guidelines for ERA program online applications | U.S. Department of the Treasury",home.treasury.gov,/policy-issues/coronavirus/assistance-for-state-local-and-tribal-governments/emergency-rental-assistance-program/service-design/application-web-sites,475
"IRS provee ayuda a víctimas de huracán Beryl en Texas; varias fechas aplazadas hasta el 3 de febrero de 2025 | Internal Revenue Service",www.irs.gov,/es/newsroom/irs-provides-relief-to-hurricane-beryl-victims-in-texas-various-deadlines-postponed-to-feb-3-2025,475
"IRS, Security Summit partners warn of surge in “new client” scams aimed at tax pros as 2024 filing season approaches | Internal Revenue Service",www.irs.gov,/newsroom/irs-security-summit-partners-warn-of-surge-in-new-client-scams-aimed-at-tax-pros-as-2024-filing-season-approaches,475
"Irs-news | Internal Revenue Service",www.irs.gov,/downloads/irs-news,475
"Kentucky | Internal Revenue Service",www.irs.gov,/charities-non-profits/kentucky,475
"Legal advice issued to program managers | Internal Revenue Service",www.irs.gov,/privacy-disclosure/legal-advice-issued-to-program-managers,475
"Life Cycle of an Agricultural or Horticultural Organization | Internal Revenue Service",www.irs.gov,/charities-non-profits/other-non-profits/life-cycle-of-an-agricultural-or-horticultural-organization,475
"Nevada | Internal Revenue Service",www.irs.gov,/charities-non-profits/nevada,475
"Nicaragua-related Designations; Sudan Designations; Policy Alert on Disrupting Irregular Migration: Best Practices in Response to Recent Developments in the Aviation Sector | Office of Foreign Assets Control",ofac.treasury.gov,/recent-actions/20240515,475
"Oklahoma | Internal Revenue Service",www.irs.gov,/businesses/small-businesses-self-employed/oklahoma,475
"Organizations not required to file Form 1023 | Internal Revenue Service",www.irs.gov,/charities-non-profits/charitable-organizations/organizations-not-required-to-file-form-1023,475
"Other Eligible Donees | Internal Revenue Service",www.irs.gov,/charities-non-profits/contributors/other-eligible-donees,475
"Private operating foundation - income test | Internal Revenue Service",www.irs.gov,/charities-non-profits/private-foundations/private-operating-foundation-income-test,475
"QUESTIONS & ANSWERS - The New MSB Registrant Search Web page | FinCEN.gov",www.fincen.gov,/questions-answers-new-msb-registrant-search-web-page,475
"Research Credit Claims Audit Techniques Guide (RCCATG): Credit for Increasing Research Activities § 41* | Internal Revenue Service",www.irs.gov,/businesses/research-credit-claims-audit-techniques-guide-rccatg-credit-for-increasing-research-activities-ss-41,475
"Russia-related Designations; Publication of new Frequently Asked Question | Office of Foreign Assets Control",ofac.treasury.gov,/recent-actions/20220324,475
"Search | OCC",www2.occ.gov,/search.html,475
"Small Business Resources | U.S. Department of the Treasury",home.treasury.gov,/policy-issues/small-business-programs/small-and-disadvantaged-business-utilization/small-business-resources,475
"TEB Voluntary Closing Agreement Program | Internal Revenue Service",www.irs.gov,/tax-exempt-bonds/teb-voluntary-closing-agreement-program,475
"Treasury Announces Enhanced Fraud Detection Process Using AI Recovers $375M in Fiscal Year 2023 | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2134,475
"What is the BSA Data? | FinCEN.gov",www.fincen.gov,/what-bsa-data,475
"税务欺诈/消费者警示 | Internal Revenue Service",www.irs.gov,/zh-hans/newsroom/tax-scamsconsumer-alerts,475
"$1: 10-Note Sheet | US Mint",catalog.usmint.gov,/1-10-note-sheet-b9558.html,472
"21.4.5 Erroneous Refunds | Internal Revenue Service",www.irs.gov,/irm/part21/irm_21-004-005r,472
"24811v90.gif | Internal Revenue Service",www.irs.gov,/media/166806,472
"398 | Office of Foreign Assets Control",ofac.treasury.gov,/faqs/398,472
"403(b) Plan Fix-It Guide - Your 403(b) plan doesn’t limit the total employer and employee contributions to not exceed the IRC Section 415(c) limits | Internal Revenue Service",www.irs.gov,/retirement-plans/403b-plan-fix-it-guide-your-403b-plan-doesnt-limit-the-total-employer-and-employee-contributions-to-not-exceed-the-irc-section-415c-limits,472
"AFSP Top FAQ | Internal Revenue Service",www.irs.gov,/tax-professionals/afsp-top-faq,472
"About Form 1120-IC-DISC, Interest Charge Domestic International Sales Corporation Return | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-1120-ic-disc,472
"About Form 8879-S, IRS e-file Signature Authorization for Form 1120S | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-8879-s,472
"Actualizaciones de las Instrucciones para el Formulario W-7(SP) (Rev. noviembre de 2021) | Internal Revenue Service",www.irs.gov,/es/forms-pubs/updates-to-the-instructions-for-form-w-7-rev-november-2021,472
"Advertising – Alcohol Beverage Advertising | TTB: Alcohol and Tobacco Tax and Trade Bureau",www.ttb.gov,/business-central/advertising/alcohol-beverage-advertising,472
Birth Certificate Bonds — TreasuryDirect,treasurydirect.gov,/laws-and-regulations/fraud/birth-certificate-bonds/,472
Cashing paper bonds outside the United States — TreasuryDirect,treasurydirect.gov,/savings-bonds/cashing-a-bond/paper-bonds-outside-usa/,472
"Corrections to the 2023 Form 4626, Alternative Minimum Tax—Corporations | Internal Revenue Service",www.irs.gov,/forms-pubs/corrections-to-the-2023-form-4626-alternative-minimum-tax-corporations,472
"Counter Terrorism Designations and Designation Update; Balkans-related Designations | Office of Foreign Assets Control",ofac.treasury.gov,/recent-actions/20230731,472
"Dirty Dozen: Watch out for schemes aimed at high-income filers; Charitable Remainder Annuity Trusts, monetized installment sales carry risk | Internal Revenue Service",www.irs.gov,/newsroom/dirty-dozen-watch-out-for-schemes-aimed-at-high-income-filers-charitable-remainder-annuity-trusts-monetized-installment-sales-carry-risk,472
"Excess business holdings of private foundation defined | Internal Revenue Service",www.irs.gov,/charities-non-profits/private-foundations/excess-business-holdings-of-private-foundation-defined,472
"Filing season statistics for week ending May 10, 2024 | Internal Revenue Service",www.irs.gov,/newsroom/filing-season-statistics-for-week-ending-may-10-2024,472
"Forms, Instructions and Publications | Internal Revenue Service",www.irs.gov,/ht/forms-instructions-and-publications,472
"Forms, Instructions and Publications | Internal Revenue Service",www.irs.gov,/zh-hant/forms-instructions-and-publications,472
"IRS advances innovative Direct File project for 2024 tax season; free IRS-run pilot option projected to be available for eligible taxpayers in 13 states | Internal Revenue Service",www.irs.gov,/newsroom/irs-advances-innovative-direct-file-project-for-2024-tax-season-free-irs-run-pilot-option-projected-to-be-available-for-eligible-taxpayers-in-13-states,472
"IRS: Employee Retention Credit available for many businesses financially impacted by COVID-19 | Internal Revenue Service",www.irs.gov,/newsroom/irs-employee-retention-credit-available-for-many-businesses-financially-impacted-by-covid-19,472
"Información sobre el Formulario 4506-T-EZ (SP), Formulario Abreviado de Solicitud de Transcripción de la Declaración de Impuestos Individual | Internal Revenue Service",www.irs.gov,/es/forms-pubs/about-form-4506-t-ez,472
"Instructions for Form 8801 (2023) | Internal Revenue Service",www.irs.gov,/instructions/i8801,472
"Internal Revenue Bulletin: 2008-12 | Internal Revenue Service",www.irs.gov,/irb/2008-12_irb,472
"Irs-utl | Internal Revenue Service",www.irs.gov,/downloads/irs-utl,472
"Keelboat Nickel | U.S. Mint",www.usmint.gov,/coins/coin-medal-programs/westward-journey-nickel-series/keelboat,472
"Mississippi State Quarter | U.S. Mint",www.usmint.gov,/coins/coin-medal-programs/50-state-quarters/mississippi,472
"Money Services Business (MSB) Agent List | FinCEN.gov",www.fincen.gov,/money-services-business-msb-agent-list,472
"Multiple Employer Plans | Internal Revenue Service",www.irs.gov,/retirement-plans/multiple-employer-plans,472
"Pathways Internships | U.S. Department of the Treasury",home.treasury.gov,/about/careers-at-treasury/pathways-programs/pathways-internships,472
Prompt Payment: FAQs,www.fiscal.treasury.gov,/prompt-payment/faqs.html,472
"Retirement Plans | Internal Revenue Service",www.irs.gov,/zh-hans/retirement-plans,472
"Revenue Procedures | Internal Revenue Service",www.irs.gov,/tax-exempt-bonds/revenue-procedures,472
"South Dakota State Quarter | U.S. Mint",www.usmint.gov,/coins/coin-medal-programs/50-state-quarters/south-dakota,472
"Special Issues for Employers: Taxation and Deductibility of Tax Credits | Internal Revenue Service",www.irs.gov,/newsroom/special-issues-for-employers-taxation-and-deductibility-of-tax-credits,472
"Tax fraud alerts | Internal Revenue Service",www.irs.gov,/vi/compliance/criminal-investigation/tax-fraud-alerts,472
"Treasury Tightens the Price Cap with New Sanctions and Updated Guidance | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2008,472
TreasuryDirect 1099 — TreasuryDirect,www.treasurydirect.gov,/indiv/tools-videos/treasurydirect-1099/,472
U.S. Treasury Fiscal Data,fiscaldata.treasury.gov,/americas-finance-guide/federal-spending/,472
"Understanding Your Letter 2800C | Internal Revenue Service",www.irs.gov,/individuals/understanding-your-letter-2800c,472
"United States Sanctions Human Rights Abusers and Corrupt Actors Across the Globe | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/sm0243,472
"Utah State Quarter | U.S. Mint",www.usmint.gov,/coins/coin-medal-programs/50-state-quarters/utah,472
"1.32.12 IRS Relocation Travel Guide | Internal Revenue Service",www.irs.gov,/irm/part1/irm_01-032-012,469
"21.3.3 Incoming and Outgoing Correspondence/Letters | Internal Revenue Service",www.irs.gov,/irm/part21/irm_21-003-003,469
ARC - TIGTA,arc.fiscal.treasury.gov,/my-arc/tigta/,469
"Acceptance Agents - Israel | Internal Revenue Service",www.irs.gov,/individuals/international-taxpayers/acceptance-agents-israel,469
"Acceptance agents - Maryland | Internal Revenue Service",www.irs.gov,/individuals/international-taxpayers/acceptance-agents-maryland,469
"American Eagle 2021 One Ounce Silver Reverse Proof Two-Coin Set Designer Edition | US Mint",catalog.usmint.gov,/american-eagle-2021-one-ounce-silver-reverse-proof-two-coin-set-designer-edition-21xj.html,469
"American Eagle Palladium Coins | Palladium Eagles | USM",catalog.usmint.gov,/coins/precious-metal-coins/palladium/,469
"American Liberty 2022 Silver Medal | US Mint",catalog.usmint.gov,/american-liberty-2022-silver-medal-22db.html,469
Bank Accounts: Required Identification,www.helpwithmybank.gov,/help-topics/bank-accounts/required-identification/index-required-identification.html,469
"CARES Act | Office of Inspector General",oig.treasury.gov,/cares-act,469
"Cuenta para profesionales de impuestos | Internal Revenue Service",www.irs.gov,/es/tax-professionals/tax-pro-account,469
"E-File Provider Search | Internal Revenue Service",www.irs.gov,/zh-hans/efile-index-taxpayer-search,469
"Freedman's Bank Building | U.S. Department of the Treasury",home.treasury.gov,/about/history/freedmans-bank-building,469
"IRS: California storm victims qualify for tax relief; April 18 deadline, other dates extended to May 15 | Internal Revenue Service",www.irs.gov,/newsroom/irs-california-storm-victims-qualify-for-tax-relief-april-18-deadline-other-dates-extended-to-may-15,469
"Información sobre el Anexo A (Formulario 1040 (SP)), Deducciones detalladas | Internal Revenue Service",www.irs.gov,/es/forms-pubs/about-schedule-a-form-1040,469
"Multiple employer plans | Internal Revenue Service",www.irs.gov,/retirement-plans/multiple-employer-plans,469
"News & Events | OCC",www.occ.gov,/news-events/index-news-events.html,469
"Ordene formularios y publicaciones | Internal Revenue Service",www.irs.gov,/es/forms-pubs/order-products,469
"Persons Subject to NRA Withholding | Internal Revenue Service",www.irs.gov,/individuals/international-taxpayers/persons-subject-to-nra-withholding,469
Savings Bond Calculator - Tax Advantages — TreasuryDirect,treasurydirect.gov,/indiv/help/bc/bc-tax-help/,469
"Taxes on Self-Dealing: Private Foundations | Internal Revenue Service",www.irs.gov,/charities-non-profits/private-foundations/taxes-on-self-dealing-private-foundations,469
"Treasury Designates Former President of Iran | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy1739,469
"Treasury Sanctions Illicit Gold Companies Funding Wagner Forces and Wagner Group Facilitator | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy1581,469
